id,timestamp,market_id,market_name,token_id,outcome,price,bid,ask,spread,volume_24h,bid_depth,ask_depth,created_at
46419,1771923124,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17464,17530,
46423,1771923124,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18516.29,18516.19,
46411,1771923064,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17464,17530,
46415,1771923064,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18516.29,18516.19,
46403,1771923004,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17464,17530,
46407,1771923004,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18494,18494,
46395,1771922944,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17464,17530,
46399,1771922944,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18494,18494,
46387,1771922884,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17464,17530,
46391,1771922884,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18494,18494,
46379,1771922824,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17444,17510,
46383,1771922824,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18494,18494,
46369,1771922764,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17444,17510,
46373,1771922764,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18494,18494,
46361,1771922704,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17444,17510,
46363,1771922704,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18474,18474,
46353,1771922644,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17416,17444,
46355,1771922644,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18474,18474,
46345,1771922584,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,0,17382,17382,
46347,1771922584,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18374,18374,
