id,timestamp,market_id,interval_minutes,log_return,realized_vol_60m,efficiency_60m,vol_bucket,trend_bucket,created_at
150,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
157,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
161,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
176,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
193,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
200,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
204,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
219,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
236,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
243,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
247,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
262,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
279,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
286,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
290,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
305,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
322,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
329,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
333,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
348,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
365,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
372,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
376,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
391,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
408,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
415,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
419,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
434,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
451,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
458,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
462,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
477,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
494,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
501,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
505,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
520,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
537,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
544,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
548,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
563,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
580,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
587,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
591,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
606,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
623,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
630,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
634,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
649,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
666,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
673,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
677,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
692,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
709,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
716,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
720,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
735,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
752,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
759,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
763,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
778,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
795,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
802,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
806,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
821,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
838,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
845,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
849,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
864,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
881,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
888,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
892,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
907,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
924,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
931,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
935,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
950,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
967,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
974,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
978,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
993,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1010,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1017,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1021,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1036,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1053,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1060,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1064,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1079,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1096,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1103,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1107,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1122,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1139,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1146,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1150,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1165,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1182,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1189,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1193,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1208,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1225,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1232,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1236,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1251,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1268,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1275,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1279,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1294,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1311,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1318,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1322,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1337,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1354,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1361,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1365,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1380,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1397,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1404,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1408,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1423,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1440,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1447,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1451,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1466,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1483,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1490,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1494,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1509,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1526,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1533,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1537,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1552,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1569,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1576,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1580,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1595,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1612,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1619,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1623,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1638,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1655,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1662,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1666,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1681,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1698,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1705,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1709,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1724,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1741,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1748,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1752,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1767,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1784,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1791,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1795,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1810,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1827,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1834,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1838,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1853,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1870,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1877,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1881,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1896,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1913,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1920,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1924,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1939,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1956,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
1963,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
1967,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
1982,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
1999,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
2006,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
2010,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
2025,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
2042,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
2049,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
2053,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
2068,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
2085,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
2092,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
2096,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
2111,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
2128,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
2135,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
2139,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
2154,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
2171,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
2178,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
2182,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
2197,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
2214,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
2221,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
2225,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
2240,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
